Chemical,Concentration_ng_L_Error,Concentration_ng_L_Value,Day,Mass_Load_g_d_Error,Mass_Load_g_d_Value,Month,Population_Normalized_Mass_Lo_1,Population_Normalized_Mass_Load,Sample_Date,Site,Week
Noroxycodone,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-09 03:00:00,TP05,60
Noroxycodone,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-10 03:00:00,TP05,60
Noroxycodone,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-11 03:00:00,TP05,60
Noroxycodone,1.84,73.89,(5) Fri,0.0,0.05,(07) Jul,0,17.73,2019-07-12 03:00:00,TP05,60
Noroxycodone,0.54,38.38,(6) Sat,0.0,0.02,(07) Jul,0,5.91,2019-07-13 03:00:00,TP05,60
Noroxycodone,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-14 03:00:00,TP05,60
Codeine,0.0,59.98,(1) Mon,0.01,0.05,(07) Jul,2,17.54,2019-07-08 03:00:00,TP05,60
Codeine,5.34,73.58,(2) Tue,0.0,0.05,(07) Jul,1,19.24,2019-07-09 03:00:00,TP05,60
Codeine,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-10 03:00:00,TP05,60
Codeine,5.2,67.96,(4) Thu,0.0,0.05,(07) Jul,1,18.23,2019-07-11 03:00:00,TP05,60
Codeine,85.81,92.74,(5) Fri,0.06,0.06,(07) Jul,21,22.25,2019-07-12 03:00:00,TP05,60
Codeine,5.02,62.71,(6) Sat,0.0,0.03,(07) Jul,1,9.66,2019-07-13 03:00:00,TP05,60
Codeine,19.09,19.09,(7) Sun,0.01,0.01,(07) Jul,3,3.04,2019-07-14 03:00:00,TP05,60
Fentanyl,0.03,1.44,(1) Mon,0.0,0.0,(07) Jul,0,0.38,2019-07-08 03:00:00,TP05,60
Fentanyl,0.07,0.98,(2) Tue,0.0,0.0,(07) Jul,0,0.26,2019-07-09 03:00:00,TP05,60
Fentanyl,0.02,1.33,(3) Wed,0.0,0.0,(07) Jul,0,0.35,2019-07-10 03:00:00,TP05,60
Fentanyl,0.05,1.12,(4) Thu,0.0,0.0,(07) Jul,0,0.3,2019-07-11 03:00:00,TP05,60
Fentanyl,0.05,1.11,(5) Fri,0.0,0.0,(07) Jul,0,0.27,2019-07-12 03:00:00,TP05,60
Fentanyl,0.08,0.97,(6) Sat,0.0,0.0,(07) Jul,0,0.15,2019-07-13 03:00:00,TP05,60
Fentanyl,0.08,0.81,(7) Sun,0.0,0.0,(07) Jul,0,0.13,2019-07-14 03:00:00,TP05,60
Norfentanyl,0.93,22.73,(1) Mon,0.0,0.02,(07) Jul,0,5.96,2019-07-08 03:00:00,TP05,60
Norfentanyl,0.34,13.46,(2) Tue,0.0,0.01,(07) Jul,0,3.52,2019-07-09 03:00:00,TP05,60
Norfentanyl,0.09,20.51,(3) Wed,0.0,0.02,(07) Jul,0,5.39,2019-07-10 03:00:00,TP05,60
Norfentanyl,1.07,12.5,(4) Thu,0.0,0.01,(07) Jul,0,3.35,2019-07-11 03:00:00,TP05,60
Norfentanyl,0.88,14.14,(5) Fri,0.0,0.01,(07) Jul,0,3.39,2019-07-12 03:00:00,TP05,60
Norfentanyl,0.05,4.85,(6) Sat,0.0,0.0,(07) Jul,0,0.75,2019-07-13 03:00:00,TP05,60
Norfentanyl,0.42,7.03,(7) Sun,0.0,0.0,(07) Jul,0,1.12,2019-07-14 03:00:00,TP05,60
Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-08 03:00:00,TP05,60
Heroin,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-09 03:00:00,TP05,60
Heroin,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-10 03:00:00,TP05,60
Heroin,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-11 03:00:00,TP05,60
Heroin,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-12 03:00:00,TP05,60
Heroin,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-13 03:00:00,TP05,60
Heroin,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-14 03:00:00,TP05,60
6-Acetylmorphine,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-08 03:00:00,TP05,60
6-Acetylmorphine,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-09 03:00:00,TP05,60
6-Acetylmorphine,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-10 03:00:00,TP05,60
6-Acetylmorphine,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-11 03:00:00,TP05,60
6-Acetylmorphine,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-12 03:00:00,TP05,60
6-Acetylmorphine,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-13 03:00:00,TP05,60
6-Acetylmorphine,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(07) Jul,-10000,-9999.99,2019-07-14 03:00:00,TP05,60
Oxycodone,4.49,59.98,(1) Mon,0.0,0.03,(08) Aug,1,11.57,2019-08-19 03:00:00,TP05,66
Oxycodone,6.37,145.39,(2) Tue,0.01,0.14,(08) Aug,2,49.51,2019-08-20 03:00:00,TP05,66
Oxycodone,0.8,65.97,(3) Wed,0.0,0.06,(08) Aug,0,22.32,2019-08-21 03:00:00,TP05,66
Oxycodone,2.69,83.35,(4) Thu,0.0,0.08,(08) Aug,1,27.03,2019-08-22 03:00:00,TP05,66
Oxycodone,9999.99,9999.99,(5) Fri,9999.99,9999.99,(08) Aug,10000,9999.99,2019-08-23 03:00:00,TP05,66
Oxycodone,0.07,14.46,(6) Sat,0.0,0.01,(08) Aug,0,4.54,2019-08-24 03:00:00,TP05,66
Oxycodone,0.0,41.14,(7) Sun,0.0,0.02,(08) Aug,0,8.81,2019-08-25 03:00:00,TP05,66
Noroxycodone,5.9,77.07,(1) Mon,0.0,0.04,(08) Aug,1,14.87,2019-08-19 03:00:00,TP05,66
Noroxycodone,0.21,112.35,(2) Tue,0.0,0.11,(08) Aug,0,38.26,2019-08-20 03:00:00,TP05,66
Noroxycodone,1.81,90.23,(3) Wed,0.0,0.09,(08) Aug,1,30.52,2019-08-21 03:00:00,TP05,66
Noroxycodone,0.32,102.47,(4) Thu,0.0,0.09,(08) Aug,0,33.24,2019-08-22 03:00:00,TP05,66
Noroxycodone,9999.99,9999.99,(5) Fri,9999.99,9999.99,(08) Aug,10000,9999.99,2019-08-23 03:00:00,TP05,66
Noroxycodone,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(08) Aug,-10000,-9999.99,2019-08-24 03:00:00,TP05,66
Noroxycodone,0.0,23.12,(7) Sun,0.0,0.01,(08) Aug,0,4.95,2019-08-25 03:00:00,TP05,66
Codeine,11.17,131.02,(1) Mon,0.01,0.07,(08) Aug,2,25.28,2019-08-19 03:00:00,TP05,66
Codeine,18.37,216.92,(2) Tue,0.02,0.21,(08) Aug,6,73.86,2019-08-20 03:00:00,TP05,66
Codeine,8.77,192.19,(3) Wed,0.01,0.18,(08) Aug,3,65.02,2019-08-21 03:00:00,TP05,66
Codeine,0.11,135.74,(4) Thu,0.0,0.12,(08) Aug,0,44.03,2019-08-22 03:00:00,TP05,66
Codeine,9999.99,9999.99,(5) Fri,9999.99,9999.99,(08) Aug,10000,9999.99,2019-08-23 03:00:00,TP05,66
Codeine,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(08) Aug,-10000,-9999.99,2019-08-24 03:00:00,TP05,66
Codeine,0.0,59.1,(7) Sun,0.0,0.04,(08) Aug,0,12.65,2019-08-25 03:00:00,TP05,66
Fentanyl,0.08,2.35,(1) Mon,0.0,0.0,(08) Aug,0,0.45,2019-08-19 03:00:00,TP05,66
Fentanyl,0.1,0.96,(2) Tue,0.0,0.0,(08) Aug,0,0.33,2019-08-20 03:00:00,TP05,66
Fentanyl,0.13,1.18,(3) Wed,0.0,0.0,(08) Aug,0,0.4,2019-08-21 03:00:00,TP05,66
Fentanyl,0.08,0.96,(4) Thu,0.0,0.0,(08) Aug,0,0.31,2019-08-22 03:00:00,TP05,66
Fentanyl,9999.99,9999.99,(5) Fri,9999.99,9999.99,(08) Aug,10000,9999.99,2019-08-23 03:00:00,TP05,66
Fentanyl,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(08) Aug,-10000,-9999.99,2019-08-24 03:00:00,TP05,66
Fentanyl,0.0,1.44,(7) Sun,0.0,0.0,(08) Aug,0,0.15,2019-08-25 03:00:00,TP05,66
Norfentanyl,0.85,19.15,(1) Mon,0.0,0.01,(08) Aug,0,3.7,2019-08-19 03:00:00,TP05,66
Norfentanyl,0.31,10.65,(2) Tue,0.0,0.01,(08) Aug,0,3.63,2019-08-20 03:00:00,TP05,66
Norfentanyl,0.09,17.12,(3) Wed,0.0,0.02,(08) Aug,0,5.79,2019-08-21 03:00:00,TP05,66
Norfentanyl,0.99,9.77,(4) Thu,0.0,0.01,(08) Aug,0,3.17,2019-08-22 03:00:00,TP05,66
Norfentanyl,9999.99,9999.99,(5) Fri,9999.99,9999.99,(08) Aug,10000,9999.99,2019-08-23 03:00:00,TP05,66
Norfentanyl,0.04,2.75,(6) Sat,0.0,0.0,(08) Aug,0,0.86,2019-08-24 03:00:00,TP05,66
Norfentanyl,0.38,4.75,(7) Sun,0.0,0.0,(08) Aug,0,1.02,2019-08-25 03:00:00,TP05,66
Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(08) Aug,-10000,-9999.99,2019-08-19 03:00:00,TP05,66
Heroin,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(08) Aug,-10000,-9999.99,2019-08-20 03:00:00,TP05,66
Heroin,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(08) Aug,-10000,-9999.99,2019-08-21 03:00:00,TP05,66
Heroin,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(08) Aug,-10000,-9999.99,2019-08-22 03:00:00,TP05,66
Heroin,9999.99,9999.99,(5) Fri,9999.99,9999.99,(08) Aug,10000,9999.99,2019-08-23 03:00:00,TP05,66
Heroin,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(08) Aug,-10000,-9999.99,2019-08-24 03:00:00,TP05,66
Heroin,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(08) Aug,-10000,-9999.99,2019-08-25 03:00:00,TP05,66
6-Acetylmorphine,0.06,3.5,(1) Mon,0.0,0.0,(08) Aug,0,0.68,2019-08-19 03:00:00,TP05,66
6-Acetylmorphine,0.22,3.95,(2) Tue,0.0,0.0,(08) Aug,0,1.35,2019-08-20 03:00:00,TP05,66
6-Acetylmorphine,0.16,3.44,(3) Wed,0.0,0.0,(08) Aug,0,1.16,2019-08-21 03:00:00,TP05,66
6-Acetylmorphine,0.17,3.57,(4) Thu,0.0,0.0,(08) Aug,0,1.16,2019-08-22 03:00:00,TP05,66
6-Acetylmorphine,9999.99,9999.99,(5) Fri,9999.99,9999.99,(08) Aug,10000,9999.99,2019-08-23 03:00:00,TP05,66
6-Acetylmorphine,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(08) Aug,-10000,-9999.99,2019-08-24 03:00:00,TP05,66
6-Acetylmorphine,1.72,1.72,(7) Sun,0.0,0.0,(08) Aug,0,0.73,2019-08-25 03:00:00,TP05,66
Oxycodone,2.39,58.38,(1) Mon,0.0,0.05,(09) Sep,1,19.13,2019-09-09 03:00:00,TP05,69
Oxycodone,2.47,144.01,(2) Tue,0.0,0.12,(09) Sep,1,43.5,2019-09-10 03:00:00,TP05,69
Oxycodone,3.1,77.24,(3) Wed,0.0,0.07,(09) Sep,1,23.34,2019-09-11 03:00:00,TP05,69
Oxycodone,0.06,93.11,(4) Thu,0.0,0.07,(09) Sep,0,26.6,2019-09-12 03:00:00,TP05,69
Oxycodone,4.54,173.84,(5) Fri,0.0,0.13,(09) Sep,1,46.39,2019-09-13 03:00:00,TP05,69
Oxycodone,4.52,48.38,(6) Sat,0.0,0.02,(09) Sep,1,8.47,2019-09-14 03:00:00,TP05,69
Oxycodone,4.58,46.18,(7) Sun,0.0,0.02,(09) Sep,1,7.47,2019-09-15 03:00:00,TP05,69
Noroxycodone,1.39,28.06,(1) Mon,0.0,0.03,(09) Sep,0,9.2,2019-09-09 03:00:00,TP05,69
Noroxycodone,1.65,63.82,(2) Tue,0.0,0.05,(09) Sep,0,19.28,2019-09-10 03:00:00,TP05,69
Noroxycodone,0.73,45.22,(3) Wed,0.0,0.04,(09) Sep,0,13.66,2019-09-11 03:00:00,TP05,69
Noroxycodone,1.85,36.31,(4) Thu,0.0,0.03,(09) Sep,1,10.37,2019-09-12 03:00:00,TP05,69
Noroxycodone,1.85,43.57,(5) Fri,0.0,0.03,(09) Sep,0,11.63,2019-09-13 03:00:00,TP05,69
Noroxycodone,0.26,22.46,(6) Sat,0.0,0.01,(09) Sep,0,3.93,2019-09-14 03:00:00,TP05,69
Noroxycodone,0.92,31.96,(7) Sun,0.0,0.01,(09) Sep,0,5.17,2019-09-15 03:00:00,TP05,69
Codeine,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(09) Sep,-10000,-9999.99,2019-09-09 03:00:00,TP05,69
Codeine,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(09) Sep,-10000,-9999.99,2019-09-10 03:00:00,TP05,69
Codeine,12.1,146.31,(3) Wed,0.01,0.12,(09) Sep,4,44.2,2019-09-11 03:00:00,TP05,69
Codeine,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(09) Sep,-10000,-9999.99,2019-09-12 03:00:00,TP05,69
Codeine,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(09) Sep,-10000,-9999.99,2019-09-13 03:00:00,TP05,69
Codeine,6.95,58.01,(6) Sat,0.0,0.03,(09) Sep,1,10.16,2019-09-14 03:00:00,TP05,69
Codeine,4.19,78.92,(7) Sun,0.0,0.04,(09) Sep,1,12.76,2019-09-15 03:00:00,TP05,69
Fentanyl,0.25,4.12,(1) Mon,0.0,0.0,(09) Sep,0,1.35,2019-09-09 03:00:00,TP05,69
Fentanyl,0.18,3.65,(2) Tue,0.0,0.0,(09) Sep,0,1.1,2019-09-10 03:00:00,TP05,69
Fentanyl,0.01,2.24,(3) Wed,0.0,0.0,(09) Sep,0,0.68,2019-09-11 03:00:00,TP05,69
Fentanyl,0.06,1.74,(4) Thu,0.0,0.0,(09) Sep,0,0.5,2019-09-12 03:00:00,TP05,69
Fentanyl,0.08,2.81,(5) Fri,0.0,0.0,(09) Sep,0,0.75,2019-09-13 03:00:00,TP05,69
Fentanyl,0.08,0.64,(6) Sat,0.0,0.0,(09) Sep,0,0.11,2019-09-14 03:00:00,TP05,69
Fentanyl,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(09) Sep,-10000,-9999.99,2019-09-15 03:00:00,TP05,69
Norfentanyl,1.31,17.53,(1) Mon,0.0,0.02,(09) Sep,0,5.75,2019-09-09 03:00:00,TP05,69
Norfentanyl,0.2,17.45,(2) Tue,0.0,0.01,(09) Sep,0,5.27,2019-09-10 03:00:00,TP05,69
Norfentanyl,0.91,16.18,(3) Wed,0.0,0.01,(09) Sep,0,4.89,2019-09-11 03:00:00,TP05,69
Norfentanyl,0.83,12.74,(4) Thu,0.0,0.01,(09) Sep,0,3.64,2019-09-12 03:00:00,TP05,69
Norfentanyl,0.19,10.14,(5) Fri,0.0,0.01,(09) Sep,0,2.71,2019-09-13 03:00:00,TP05,69
Norfentanyl,0.01,4.51,(6) Sat,0.0,0.0,(09) Sep,0,0.79,2019-09-14 03:00:00,TP05,69
Norfentanyl,0.06,1.54,(7) Sun,0.0,0.0,(09) Sep,0,0.25,2019-09-15 03:00:00,TP05,69
Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(09) Sep,-10000,-9999.99,2019-09-09 03:00:00,TP05,69
Heroin,0.74,7.51,(2) Tue,0.0,0.01,(09) Sep,0,2.27,2019-09-10 03:00:00,TP05,69
Heroin,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(09) Sep,-10000,-9999.99,2019-09-11 03:00:00,TP05,69
Heroin,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(09) Sep,-10000,-9999.99,2019-09-12 03:00:00,TP05,69
Heroin,1.37,11.98,(5) Fri,0.0,0.01,(09) Sep,0,3.2,2019-09-13 03:00:00,TP05,69
Heroin,0.17,5.53,(6) Sat,0.0,0.0,(09) Sep,0,0.97,2019-09-14 03:00:00,TP05,69
Heroin,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(09) Sep,-10000,-9999.99,2019-09-15 03:00:00,TP05,69
6-Acetylmorphine,0.78,10.59,(1) Mon,0.0,0.01,(09) Sep,0,3.47,2019-09-09 03:00:00,TP05,69
6-Acetylmorphine,1.6,12.26,(2) Tue,0.0,0.01,(09) Sep,0,3.7,2019-09-10 03:00:00,TP05,69
6-Acetylmorphine,0.3,6.51,(3) Wed,0.0,0.01,(09) Sep,0,1.97,2019-09-11 03:00:00,TP05,69
6-Acetylmorphine,0.25,6.65,(4) Thu,0.0,0.01,(09) Sep,0,1.9,2019-09-12 03:00:00,TP05,69
6-Acetylmorphine,0.8,43.08,(5) Fri,0.0,0.03,(09) Sep,0,11.5,2019-09-13 03:00:00,TP05,69
6-Acetylmorphine,0.37,7.54,(6) Sat,0.0,0.0,(09) Sep,0,1.32,2019-09-14 03:00:00,TP05,69
6-Acetylmorphine,0.12,2.49,(7) Sun,0.0,0.0,(09) Sep,0,0.4,2019-09-15 03:00:00,TP05,69
